,日期,片名,实时票房,票房占比,排片占比,上座率,排座占比,场次,人次,场均人次,场均收入,平均票价
268,2018-01-14,妖猫传,74.1万,0.34,0.41,31.7,0.28,1203,1.94万,17,615,38
269,2018-01-14,大世界,47.1万,0.22,1.36,6.01,1.09,3970,1.42万,4,118,33
270,2018-01-14,帕丁顿熊2,38.1万,0.18,0.23,34.26,0.16,678,1.22万,18,561,31
271,2018-01-14,咕噜咕噜美人鱼2,33.9万,0.16,0.41,24.24,0.27,1206,1.44万,12,281,23
272,2018-01-14,妖铃铃,27.7万,0.13,0.43,13.51,0.28,1270,8072,7,218,34
273,2018-01-14,小猫巴克里,21.2万,0.1,0.33,13.96,0.24,956,7233,8,221,29
274,2018-01-14,解忧杂货店,19.3万,0.09,0.22,22.95,0.11,634,5570,9,304,34
275,2018-01-14,大寒,15.5万,0.07,0.04,56.96,0.04,112,5076,46,1384,30
276,2018-01-14,心理罪之城市之光,11.5万,0.05,0.11,61.45,0.02,311,2837,10,370,40
277,2018-01-15,勇敢者游戏：决战丛林,3365.4万,32.99,29.89,10.16,36.71,7.93万,99.47万,13,424,33
278,2018-01-15,无问西东,3353.6万,32.88,21.5,20.63,19.69,5.70万,108.32万,19,588,30
279,2018-01-15,前任3：再见前任,2454万,24.06,22.81,11.7,22.5,6.05万,70.20万,12,405,34
280,2018-01-15,芳华,242.2万,2.37,3.19,11.17,2.37,8466,7.07万,9,286,34
281,2018-01-15,星球大战：最后的绝地武士,160.9万,1.58,2.7,3.51,4.01,7167,3.75万,6,224,42
282,2018-01-15,卧底巨星,157.8万,1.55,7.64,3.24,5.9,2.03万,5.10万,3,77,30
283,2018-01-15,太空救援,118.3万,1.16,3.83,4.6,2.95,1.02万,3.61万,4,116,32
284,2018-01-15,寻梦环游记,59.5万,0.58,1.15,7.36,0.94,3044,1.85万,7,195,32
285,2018-01-15,二代妖精之今生有幸,55.2万,0.54,0.87,9.94,0.61,2312,1.61万,7,238,34
286,2018-01-15,迷镇凶案,34.8万,0.34,2.08,2.91,1.56,5515,1.21万,3,63,28
287,2018-01-15,妖猫传,34.3万,0.34,0.5,9.7,0.36,1321,9354,8,259,36
288,2018-01-15,大世界,20.9万,0.2,1.15,2.54,0.94,3047,6375,3,68,32
289,2018-01-15,妖铃铃,17.4万,0.17,0.51,6.2,0.31,1351,5054,4,128,34
290,2018-01-15,英雄本色2018,16.3万,0.16,0.0,100.0,0.0,9,1849,206,18084,88
291,2018-01-15,心理罪之城市之光,9.2万,0.09,0.14,21.42,0.04,362,2242,7,255,41
292,2018-01-15,解忧杂货店,7.5万,0.07,0.25,6.28,0.13,670,2236,4,111,33
293,2018-01-15,青蛙总动员,6.5万,0.06,0.57,2.09,0.38,1524,2110,2,42,30
294,2018-01-15,机器之血,4.9万,0.05,0.13,7.3,0.07,344,1435,5,142,34
295,2018-01-15,帕丁顿熊2,3.7万,0.04,0.1,7.21,0.06,266,1215,5,140,30
296,2018-01-15,谜巢,3.5万,0.03,0.0,100.0,0.0,3,582,194,11640,60
297,2018-01-16,无问西东,3653.4万,36.87,23.84,19.35,23.09,6.28万,118.41万,19,581,30
298,2018-01-16,勇敢者游戏：决战丛林,3049.6万,30.78,29.11,9.65,35.39,7.66万,90.54万,12,397,33
299,2018-01-16,前任3：再见前任,2189.5万,22.1,22.39,11.11,21.48,5.89万,63.22万,11,371,34
300,2018-01-16,芳华,226.4万,2.28,3.18,10.93,2.32,8363,6.71万,9,270,33
301,2018-01-16,星球大战：最后的绝地武士,153.1万,1.55,2.68,3.32,4.05,7049,3.57万,6,217,42
302,2018-01-16,卧底巨星,125万,1.26,6.32,3.25,4.77,1.66万,4.11万,3,75,30
303,2018-01-16,太空救援,110.8万,1.12,3.46,4.85,2.65,9110,3.41万,4,121,32
304,2018-01-16,二代妖精之今生有幸,57.6万,0.58,0.94,9.95,0.64,2481,1.68万,7,232,34
305,2018-01-16,寻梦环游记,55.6万,0.56,1.13,7.14,0.93,2967,1.75万,6,187,31
306,2018-01-16,公牛历险记,44.6万,0.45,0.04,100.0,0.04,101,1.16万,116,4419,38
307,2018-01-16,妖猫传,35.1万,0.35,0.56,8.39,0.44,1484,9768,7,236,35
308,2018-01-16,迷镇凶案,32.9万,0.33,1.85,3.17,1.38,4870,1.16万,3,67,28
309,2018-01-16,大世界,17.6万,0.18,1.0,2.47,0.83,2626,5406,3,67,32
310,2018-01-16,妖铃铃,16.8万,0.17,0.53,6.1,0.31,1384,5005,4,121,33
311,2018-01-16,心理罪之城市之光,12.5万,0.13,0.14,25.96,0.04,358,2951,9,350,42
312,2018-01-16,神秘巨星,9.4万,0.09,0.0,100.0,0.0,7,1087,156,13401,86
313,2018-01-16,解忧杂货店,8.2万,0.08,0.26,6.71,0.14,692,2530,4,119,32
314,2018-01-16,青蛙总动员,6.1万,0.06,0.5,2.19,0.32,1318,1864,2,46,32
315,2018-01-16,一个人的课堂,4.9万,0.05,0.42,1.8,0.3,1094,1451,2,44,33
316,2018-01-16,帕丁顿熊2,4.5万,0.04,0.1,9.51,0.06,259,1581,7,171,28
317,2018-01-17,无问西东,3887.5万,40.23,25.48,24.28,25.69,6.65万,125.09万,19,585,31
318,2018-01-17,勇敢者游戏：决战丛林,2831.5万,29.3,28.73,12.16,34.33,7.49万,83.75万,12,377,33
319,2018-01-17,前任3：再见前任,2007.1万,20.77,22.23,13.45,21.32,5.80万,57.50万,10,346,34
320,2018-01-17,芳华,216.6万,2.24,3.4,12.57,2.54,8874,6.40万,8,244,33
321,2018-01-17,星球大战：最后的绝地武士,153.1万,1.58,2.59,4.78,3.75,6755,3.59万,6,226,42
322,2018-01-17,卧底巨星,107万,1.11,5.75,4.19,4.18,1.50万,3.51万,3,71,30
323,2018-01-17,太空救援,101.1万,1.05,3.31,6.23,2.45,8624,3.05万,4,117,33
324,2018-01-17,寻梦环游记,64.1万,0.66,1.18,10.07,0.99,3074,2.00万,7,208,32
325,2018-01-17,二代妖精之今生有幸,56.6万,0.59,0.99,12.19,0.67,2586,1.64万,7,218,34
326,2018-01-17,妖猫传,39万,0.4,0.59,11.24,0.47,1538,1.06万,7,253,36
327,2018-01-17,迷镇凶案,24.5万,0.25,1.74,3.23,1.26,4526,8188,2,54,29
328,2018-01-17,妖铃铃,17万,0.18,0.54,8.11,0.31,1415,5059,4,119,33
329,2018-01-17,大世界,16.5万,0.17,0.96,3.41,0.73,2493,4992,3,66,33
330,2018-01-17,心理罪之城市之光,8.9万,0.09,0.14,25.7,0.04,367,2190,6,242,40
331,2018-01-17,解忧杂货店,7.6万,0.08,0.26,9.37,0.13,671,2470,4,113,30
332,2018-01-17,神秘巨星,6.9万,0.07,0.0,100.0,0.0,2,1045,523,34416,65
333,2018-01-17,青蛙总动员,6万,0.06,0.48,3.72,0.27,1251,1979,2,47,30
334,2018-01-17,帕丁顿熊2,5.6万,0.06,0.11,13.56,0.07,288,1930,7,195,29
335,2018-01-17,邹碧华,4.1万,0.04,0.01,52.21,0.01,18,791,44,2267,51
336,2018-01-17,机器之血,3.3万,0.03,0.14,7.68,0.06,360,974,3,91,33
337,2018-01-18,无问西东,3827.3万,38.08,24.99,23.67,25.94,6.58万,123.23万,19,581,31
338,2018-01-18,勇敢者游戏：决战丛林,2478.7万,24.66,25.36,12.2,29.69,6.68万,72.70万,11,371,34
339,2018-01-18,前任3：再见前任,1721.5万,17.13,19.75,13.3,18.41,5.20万,49.13万,10,330,35
340,2018-01-18,英雄本色2018,1012.3万,10.07,11.23,14.41,10.55,2.96万,30.53万,11,342,33
341,2018-01-18,芳华,178.6万,1.78,3.04,11.13,2.35,8010,5.26万,7,222,33
342,2018-01-18,星球大战：最后的绝地武士,153万,1.52,2.1,5.06,3.34,5519,3.39万,7,277,45
343,2018-01-18,奇迹男孩,107.3万,1.07,0.16,100.0,0.17,426,3.73万,88,2517,28
344,2018-01-18,太空救援,66.6万,0.66,2.38,5.78,1.76,6278,2.05万,4,106,32
345,2018-01-18,寻梦环游记,61.4万,0.61,1.06,10.61,0.89,2781,1.89万,7,220,32
346,2018-01-18,卧底巨星,57.1万,0.57,3.81,3.38,2.73,1.00万,1.85万,2,56,30
347,2018-01-18,邹碧华,53.8万,0.53,0.01,100.0,0.01,22,1.06万,483,24433,50
348,2018-01-18,大寒,51.1万,0.51,0.02,100.0,0.01,42,2.09万,497,12170,24
349,2018-01-18,谜巢,39.3万,0.39,0.3,18.54,0.34,803,1.26万,16,489,31
350,2018-01-18,二代妖精之今生有幸,38.8万,0.39,0.77,10.69,0.53,2030,1.13万,6,190,34
351,2018-01-18,妖猫传,30.9万,0.31,0.5,10.09,0.41,1321,8372,7,233,36
352,2018-01-18,神秘巨星,22.9万,0.23,0.2,15.25,0.26,529,7849,15,433,29
353,2018-01-18,迷镇凶案,14.4万,0.14,1.17,2.75,0.83,3089,4597,2,46,31
354,2018-01-18,妖铃铃,13.3万,0.13,0.46,7.74,0.25,1210,3927,4,110,33
355,2018-01-18,大世界,11.2万,0.11,0.63,3.53,0.48,1658,3429,3,67,32
356,2018-01-18,心理罪之城市之光,8.7万,0.09,0.12,24.66,0.04,317,1867,6,273,46
357,2018-01-19,神秘巨星,4363.7万,26.57,19.02,36.1,21.88,5.63万,158.72万,29,775,27
358,2018-01-19,无问西东,3300.9万,20.1,10.48,46.03,11.18,3.10万,103.46万,34,1064,31
359,2018-01-19,英雄本色2018,2132.6万,12.98,15.25,23.45,14.41,4.51万,67.91万,16,472,31
360,2018-01-19,谜巢,2073.4万,12.62,18.96,17.98,18.12,5.61万,65.46万,12,369,31
361,2018-01-19,勇敢者游戏：决战丛林,1272.4万,7.75,5.9,26.95,6.46,1.74万,35.02万,21,729,36
362,2018-01-19,奇迹男孩,1098.3万,6.69,13.0,13.79,13.72,3.85万,38.03万,10,285,28
363,2018-01-19,公牛历险记,914.8万,5.57,7.72,21.15,6.63,2.28万,28.18万,13,400,32
364,2018-01-19,前任3：再见前任,832.6万,5.07,4.33,37.08,3.14,1.28万,23.41万,19,650,35
365,2018-01-19,星球大战：最后的绝地武士,139.1万,0.85,0.66,7.68,1.76,1946,2.72万,14,714,51
366,2018-01-19,芳华,54.1万,0.33,0.34,35.4,0.22,1019,1.56万,16,531,34
367,2018-01-19,第一夫人,37.4万,0.23,1.97,3.59,1.66,5838,1.20万,3,64,31
368,2018-01-19,太空救援,20.1万,0.12,0.11,39.77,0.07,311,5895,19,647,34
369,2018-01-19,寻梦环游记,11.2万,0.07,0.09,22.21,0.08,264,3405,13,423,32
370,2018-01-19,卧底巨星,11.1万,0.07,0.15,19.3,0.11,455,4101,10,243,27
371,2018-01-19,妖猫传,9.9万,0.06,0.08,10.32,0.12,241,2560,11,412,38
372,2018-01-19,二代妖精之今生有幸,7.2万,0.04,0.08,31.2,0.03,226,1793,8,319,40
373,2018-01-19,邹碧华,7万,0.04,0.01,53.66,0.01,30,1348,45,2317,51
374,2018-01-19,心理罪之城市之光,4.1万,0.02,0.03,100.0,0.0,100,1056,11,408,38
375,2018-01-19,解忧杂货店,3.8万,0.02,0.04,61.28,0.01,104,1214,12,364,31
376,2018-01-19,一个人的课堂,3.1万,0.02,0.01,86.81,0.01,30,1106,37,1048,28
377,2018-01-20,神秘巨星,6768.6万,28.13,21.28,42.53,25.31,6.22万,230.30万,38,1088,29
378,2018-01-20,无问西东,6272.7万,26.07,15.52,54.1,16.79,4.54万,194.28万,43,1382,32
379,2018-01-20,公牛历险记,2635.6万,10.95,11.57,38.01,10.04,3.38万,81.64万,25,779,32
380,2018-01-20,奇迹男孩,2182.4万,9.07,11.67,30.11,11.38,3.41万,73.31万,22,639,29
381,2018-01-20,勇敢者游戏：决战丛林,1971.3万,8.19,6.35,37.7,6.69,1.86万,53.99万,30,1062,36
382,2018-01-20,前任3：再见前任,1283.5万,5.33,5.69,37.53,4.49,1.66万,36.05万,22,771,35
383,2018-01-20,谜巢,1166.9万,4.85,13.46,13.99,12.1,3.93万,36.21万,10,296,32
384,2018-01-20,英雄本色2018,1145万,4.76,10.37,17.39,9.55,3.03万,35.53万,12,377,32
385,2018-01-20,星球大战：最后的绝地武士,237.2万,0.99,0.64,13.77,1.55,1872,4.56万,25,1267,52
386,2018-01-20,芳华,108万,0.45,0.57,34.69,0.4,1679,2.98万,18,643,36
387,2018-01-20,寻梦环游记,41万,0.17,0.25,24.81,0.23,742,1.21万,17,552,33
388,2018-01-20,第一夫人,27.7万,0.12,0.92,5.72,0.71,2702,8679,4,102,31
389,2018-01-20,太空救援,20.2万,0.08,0.11,38.4,0.06,319,5253,17,632,38
390,2018-01-20,妖猫传,15万,0.06,0.09,14.49,0.12,259,3624,14,579,41
391,2018-01-20,二代妖精之今生有幸,9.3万,0.04,0.09,25.35,0.05,258,2611,11,359,35
392,2018-01-20,大寒,7.2万,0.03,0.01,83.37,0.01,43,2521,59,1669,28
393,2018-01-20,妖铃铃,7万,0.03,0.08,17.83,0.05,240,2069,9,292,33
394,2018-01-20,卧底巨星,6.1万,0.03,0.11,14.17,0.06,314,1724,6,195,35
395,2018-01-20,解忧杂货店,5.1万,0.02,0.04,36.28,0.02,128,1459,12,394,34
396,2018-01-20,心理罪之城市之光,4.5万,0.02,0.04,52.79,0.01,109,1229,12,411,36
397,2018-01-21,神秘巨星,6352.6万,30.3,22.6,37.25,27.17,6.46万,212.92万,33,983,29
398,2018-01-21,无问西东,5568.5万,26.56,18.12,41.69,19.61,5.18万,171.96万,34,1074,32
399,2018-01-21,公牛历险记,2437万,11.62,12.03,33.66,10.61,3.44万,75.10万,22,708,32
400,2018-01-21,奇迹男孩,1772.7万,8.46,10.95,27.19,10.36,3.13万,59.24万,19,566,29
401,2018-01-21,勇敢者游戏：决战丛林,1693.1万,8.08,6.9,31.45,7.06,1.97万,46.68万,24,858,36
402,2018-01-21,前任3：再见前任,1125.8万,5.37,6.33,29.86,5.04,1.81万,31.64万,18,622,35
403,2018-01-21,英雄本色2018,771.7万,3.68,8.37,14.91,7.61,2.39万,23.86万,10,322,32
404,2018-01-21,谜巢,672万,3.21,10.65,10.7,9.1,3.05万,20.47万,7,220,32
405,2018-01-21,星球大战：最后的绝地武士,180.1万,0.86,0.63,10.92,1.52,1799,3.49万,20,1001,51
406,2018-01-21,芳华,106.3万,0.51,0.65,30.92,0.45,1849,2.93万,16,574,36
407,2018-01-21,寻梦环游记,39.6万,0.19,0.27,24.54,0.23,765,1.17万,16,518,33
408,2018-01-21,第一夫人,20.7万,0.1,0.71,5.89,0.53,2024,6594,4,102,31
409,2018-01-21,太空救援,16万,0.08,0.11,29.59,0.07,319,4333,14,502,37
410,2018-01-21,妖猫传,14.4万,0.07,0.09,12.8,0.12,253,3272,13,568,43
411,2018-01-21,二代妖精之今生有幸,9.6万,0.05,0.1,25.03,0.05,280,2737,10,344,35
412,2018-01-21,妖铃铃,6.5万,0.03,0.09,16.7,0.05,253,1877,8,255,34
413,2018-01-21,卧底巨星,5.6万,0.03,0.11,14.68,0.05,312,1606,6,179,34
414,2018-01-21,一个人的课堂,5.3万,0.03,0.02,91.64,0.01,53,2050,39,994,25
415,2018-01-21,大寒,4.3万,0.02,0.01,69.91,0.01,33,1464,45,1315,29
416,2018-01-21,解忧杂货店,4.3万,0.02,0.04,35.78,0.02,125,1416,12,340,30
417,2018-01-22,神秘巨星,3223.1万,34.07,24.7,18.8,29.93,6.44万,108.51万,17,500,29
418,2018-01-22,无问西东,2637万,27.87,20.44,19.7,22.09,5.33万,83.93万,16,494,31
419,2018-01-22,勇敢者游戏：决战丛林,757.2万,8.0,7.49,16.33,6.88,1.95万,21.66万,12,387,34
420,2018-01-22,奇迹男孩,737.9万,7.8,11.06,12.74,10.11,2.88万,24.85万,9,255,29
421,2018-01-22,前任3：再见前任,634万,6.7,6.82,17.68,5.28,1.78万,18.02万,11,356,35
422,2018-01-22,公牛历险记,606.6万,6.41,9.37,11.9,8.17,2.44万,18.73万,8,248,32
423,2018-01-22,英雄本色2018,338.7万,3.58,7.75,7.59,7.03,2.02万,10.28万,6,167,32
424,2018-01-22,谜巢,278.2万,2.94,8.71,6.05,7.22,2.27万,8.42万,4,122,33
425,2018-01-22,星球大战：最后的绝地武士,62.4万,0.66,0.67,4.1,1.59,1736,1.26万,8,359,49
426,2018-01-22,芳华,52.2万,0.55,0.78,14.26,0.55,2028,1.50万,8,257,34
427,2018-01-22,第一夫人,9.7万,0.1,0.58,3.67,0.45,1503,3182,3,64,30
428,2018-01-22,寻梦环游记,9.5万,0.1,0.16,10.69,0.14,419,2835,7,226,33
429,2018-01-22,卧底巨星,5.5万,0.06,0.11,17.05,0.05,286,1577,6,193,35
430,2018-01-22,二代妖精之今生有幸,5.4万,0.06,0.12,11.01,0.07,313,1531,5,172,35
431,2018-01-22,妖猫传,5.2万,0.05,0.08,9.95,0.07,198,1337,7,260,38
432,2018-01-22,太空救援,5.1万,0.05,0.11,10.57,0.07,287,1388,5,176,36
433,2018-01-22,一个人的课堂,3.6万,0.04,0.02,61.12,0.01,49,1193,25,740,30
434,2018-01-22,妖铃铃,2.7万,0.03,0.1,8.03,0.05,258,782,4,102,33
435,2018-01-22,心理罪之城市之光,2.4万,0.03,0.02,100.0,0.0,56,537,10,422,44
436,2018-01-22,青蛙总动员,1.6万,0.02,0.04,16.44,0.02,100,539,6,161,29
437,2018-01-23,神秘巨星,3146万,34.61,25.25,18.19,30.71,6.53万,106.97万,17,481,29
438,2018-01-23,无问西东,2470.7万,27.18,21.19,18.34,22.74,5.48万,79.87万,15,450,30
439,2018-01-23,奇迹男孩,802.1万,8.82,10.66,14.79,9.61,2.76万,27.20万,10,290,29
440,2018-01-23,勇敢者游戏：决战丛林,745.4万,8.2,7.9,15.4,7.33,2.04万,21.61万,11,364,34
441,2018-01-23,公牛历险记,607.4万,6.68,9.01,12.72,7.77,2.33万,18.93万,9,260,32
442,2018-01-23,前任3：再见前任,595.7万,6.55,7.4,15.37,5.84,1.92万,17.19万,9,310,34
443,2018-01-23,英雄本色2018,262.6万,2.89,6.92,6.75,6.23,1.79万,8.04万,5,146,32
444,2018-01-23,谜巢,214万,2.35,7.59,5.56,6.15,1.96万,6.55万,4,109,32
445,2018-01-23,星球大战：最后的绝地武士,59.3万,0.65,0.67,3.98,1.6,1724,1.22万,8,344,48
446,2018-01-23,芳华,50.5万,0.56,0.84,12.42,0.61,2177,1.46万,7,231,34
447,2018-01-23,寻梦环游记,10.7万,0.12,0.15,13.12,0.13,382,3254,9,279,32
448,2018-01-23,敦煌不了情,8.9万,0.1,0.43,5.61,0.32,1107,3478,4,80,25
449,2018-01-23,第一夫人,8万,0.09,0.5,3.42,0.38,1286,2464,2,61,32
450,2018-01-23,二代妖精之今生有幸,6.2万,0.07,0.14,11.91,0.08,371,1790,5,167,34
451,2018-01-23,太空救援,4.6万,0.05,0.11,9.83,0.07,290,1249,5,160,37
452,2018-01-23,妖猫传,4万,0.04,0.06,12.85,0.04,144,1035,8,275,38
453,2018-01-23,一个人的课堂,3.9万,0.04,0.03,43.0,0.02,66,1527,24,595,25
454,2018-01-23,卧底巨星,2.9万,0.03,0.11,9.68,0.05,292,899,4,100,32
455,2018-01-23,青蛙总动员,2.7万,0.03,0.04,29.91,0.02,106,884,9,250,30
456,2018-01-23,妖铃铃,2.6万,0.03,0.11,7.54,0.05,272,777,3,97,34
457,2018-01-24,神秘巨星,2970万,34.46,25.57,16.96,31.17,6.58万,100.02万,16,451,29
458,2018-01-24,无问西东,2225.2万,25.82,21.5,16.38,22.96,5.53万,71.16万,13,402,31
459,2018-01-24,奇迹男孩,831.2万,9.64,10.54,15.66,9.49,2.71万,28.13万,11,306,29
460,2018-01-24,勇敢者游戏：决战丛林,736.6万,8.55,8.13,14.9,7.57,2.09万,21.35万,11,352,34
461,2018-01-24,公牛历险记,633.4万,7.35,9.14,13.4,7.84,2.35万,19.87万,9,269,31
462,2018-01-24,前任3：再见前任,580.1万,6.73,7.71,14.28,6.14,1.98万,16.58万,9,292,34
463,2018-01-24,英雄本色2018,221万,2.56,6.47,6.11,5.79,1.66万,6.70万,5,132,32
464,2018-01-24,谜巢,192.1万,2.23,7.04,5.5,5.62,1.81万,5.85万,4,106,32
465,2018-01-24,星球大战：最后的绝地武士,61.2万,0.71,0.68,4.22,1.62,1737,1.30万,8,352,47
466,2018-01-24,芳华,46.3万,0.54,0.88,11.15,0.64,2272,1.35万,6,203,34
467,2018-01-24,移动迷宫3：死亡解药,10.8万,0.13,0.0,100.0,0.0,12,1541,129,9039,70
468,2018-01-24,第一夫人,7.3万,0.09,0.46,3.26,0.36,1180,2202,2,62,33
469,2018-01-24,二代妖精之今生有幸,6万,0.07,0.15,10.41,0.09,389,1719,5,154,35
470,2018-01-24,一个人的课堂,5.9万,0.07,0.04,52.66,0.02,95,2147,23,625,27
471,2018-01-24,敦煌不了情,4.4万,0.05,0.21,4.88,0.17,542,1572,3,80,27
472,2018-01-24,太空救援,4万,0.05,0.12,7.13,0.08,311,1081,4,128,37
473,2018-01-24,南极之恋,3.6万,0.04,0.0,100.0,0.0,2,502,251,18238,72
474,2018-01-24,卧底巨星,3.5万,0.04,0.12,11.7,0.05,297,1111,4,118,31
475,2018-01-24,解忧杂货店,3.4万,0.04,0.06,42.94,0.03,167,2303,14,202,14
476,2018-01-24,妖铃铃,3.3万,0.04,0.11,8.37,0.06,294,907,4,112,36
477,2018-01-25,神秘巨星,2722.4万,33.45,25.53,15.6,31.03,6.58万,91.39万,14,413,29
478,2018-01-25,无问西东,2009.4万,24.69,21.33,14.95,22.72,5.50万,64.12万,12,365,31
479,2018-01-25,奇迹男孩,809.4万,9.95,10.49,15.25,9.5,2.70万,27.34万,11,299,29
480,2018-01-25,勇敢者游戏：决战丛林,701.6万,8.62,8.23,14.09,7.63,2.12万,20.29万,10,330,34
481,2018-01-25,公牛历险记,629万,7.73,9.29,13.03,8.0,2.39万,19.67万,9,262,31
482,2018-01-25,前任3：再见前任,549.8万,6.76,7.76,13.65,6.11,2.00万,15.73万,8,274,34
483,2018-01-25,英雄本色2018,193.6万,2.38,5.98,5.75,5.34,1.54万,5.80万,4,125,33
484,2018-01-25,移动迷宫3：死亡解药,158.7万,1.95,0.69,19.18,1.23,1788,4.46万,25,887,35
485,2018-01-25,谜巢,154.3万,1.9,6.46,4.87,5.14,1.67万,4.72万,3,92,32
486,2018-01-25,星球大战：最后的绝地武士,57.7万,0.71,0.64,4.21,1.52,1645,1.21万,8,350,47
487,2018-01-25,芳华,46万,0.57,0.88,11.12,0.63,2276,1.33万,6,202,34
488,2018-01-25,一个人的课堂,6.7万,0.08,0.04,51.98,0.03,111,2667,25,604,25
489,2018-01-25,二代妖精之今生有幸,6.3万,0.08,0.15,10.44,0.09,398,1851,5,158,34
490,2018-01-25,第一夫人,5.8万,0.07,0.4,3.15,0.31,1037,1825,2,55,31
491,2018-01-25,太空救援,4万,0.05,0.11,9.28,0.07,287,1187,5,139,33
492,2018-01-25,妖铃铃,3.5万,0.04,0.11,8.29,0.06,292,975,4,118,35
493,2018-01-25,妖猫传,3.5万,0.04,0.06,10.28,0.05,154,907,6,224,38
494,2018-01-25,敦煌不了情,3.4万,0.04,0.15,5.32,0.12,384,1254,4,88,27
495,2018-01-25,大世界,3.4万,0.04,0.07,13.26,0.05,171,1266,8,196,26
496,2018-01-25,卧底巨星,2.4万,0.03,0.1,8.0,0.04,268,666,3,88,35
497,2018-01-26,移动迷宫3：死亡解药,5232.1万,40.25,29.76,23.01,37.52,7.98万,156.24万,20,655,33
498,2018-01-26,神秘巨星,3078.9万,23.69,18.95,26.39,21.52,5.08万,102.75万,21,605,29
499,2018-01-26,无问西东,1991.4万,15.32,14.25,25.61,13.56,3.82万,62.85万,17,521,31
500,2018-01-26,公牛历险记,652.1万,5.02,6.58,21.27,5.36,1.76万,20.62万,12,369,31
501,2018-01-26,奇迹男孩,639.3万,4.92,4.67,28.12,4.13,1.25万,21.03万,17,511,30
502,2018-01-26,24小时：末路重生,374.3万,2.88,8.87,11.11,6.83,2.38万,13.75万,6,157,27
503,2018-01-26,前任3：再见前任,335万,2.58,3.65,22.07,2.38,9800,9.51万,10,341,35
504,2018-01-26,勇敢者游戏：决战丛林,319.4万,2.46,3.14,19.64,2.55,8423,9.06万,11,379,35
505,2018-01-26,绝命时钟2:22,99.3万,0.76,3.79,6.63,3.0,1.02万,3.60万,4,97,27
506,2018-01-26,S4侠降魔记,60万,0.46,1.37,9.74,1.12,3682,1.98万,6,162,30
507,2018-01-26,英雄本色2018,27.2万,0.21,0.95,10.39,0.44,2552,8296,4,106,32
508,2018-01-26,芳华,25万,0.19,0.37,19.53,0.2,998,6944,7,250,35
509,2018-01-26,谜巢,19.9万,0.15,1.11,6.28,0.55,2964,6263,3,67,31
510,2018-01-26,星球大战：最后的绝地武士,14.2万,0.11,0.09,13.24,0.12,230,2786,13,617,50
511,2018-01-26,一个人的课堂,8.9万,0.07,0.03,100.0,0.02,68,3434,51,1310,25
512,2018-01-26,妖铃铃,5.6万,0.04,0.05,59.55,0.01,131,1547,12,425,36
513,2018-01-26,迷镇凶案,5.2万,0.04,0.03,51.19,0.03,92,2544,28,566,20
514,2018-01-26,二代妖精之今生有幸,4.5万,0.03,0.06,25.53,0.03,171,1284,8,260,34
515,2018-01-26,大寒,4.5万,0.03,0.01,100.0,0.01,18,1425,80,2477,31
516,2018-01-26,五度空间,3.6万,0.03,0.44,1.82,0.36,1172,1185,2,30,30
517,2018-01-27,移动迷宫3：死亡解药,5128万,29.25,27.59,21.77,34.87,7.60万,147.95万,20,675,34
518,2018-01-27,神秘巨星,4818.7万,27.49,19.91,36.48,22.05,5.48万,156.78万,29,879,30
519,2018-01-27,无问西东,2955万,16.86,14.36,35.18,13.34,3.96万,91.43万,24,747,32
520,2018-01-27,公牛历险记,1431.2万,8.16,8.35,31.88,7.11,2.30万,44.17万,20,622,32
521,2018-01-27,奇迹男孩,1085.6万,6.19,5.15,40.49,4.44,1.42万,35.00万,25,765,31
522,2018-01-27,勇敢者游戏：决战丛林,510.8万,2.91,3.16,28.51,2.58,8714,14.34万,17,586,35
523,2018-01-27,前任3：再见前任,444.9万,2.54,3.89,23.68,2.73,1.07万,12.58万,12,415,35
524,2018-01-27,熊出没·变形记,265.8万,1.52,0.43,79.25,0.49,1179,7.61万,65,2254,34
525,2018-01-27,24小时：末路重生,220.5万,1.26,5.17,10.77,3.92,1.42万,8.22万,6,154,26
526,2018-01-27,麦兵兵之夺宝联“萌”,181.3万,1.03,3.73,11.88,2.84,1.03万,6.58万,7,176,27
527,2018-01-27,妈妈咪鸭,54.3万,0.31,0.22,33.2,0.26,608,1.67万,28,893,32
528,2018-01-27,S4侠降魔记,50.3万,0.29,1.07,10.25,0.81,2937,1.63万,6,171,30
529,2018-01-27,芳华,48.9万,0.28,0.4,27.59,0.25,1113,1.35万,13,439,36
530,2018-01-27,绝命时钟2:22,40.7万,0.23,1.79,4.92,1.43,4927,1.38万,3,82,29
531,2018-01-27,马戏之王,39.9万,0.23,0.03,42.05,0.09,93,7092,77,4291,56
532,2018-01-27,英雄本色2018,37.8万,0.22,0.76,14.12,0.43,2095,1.18万,6,180,31
533,2018-01-27,金龟子,28.5万,0.16,0.94,5.94,0.81,2583,9419,4,110,30
534,2018-01-27,星球大战：最后的绝地武士,24.8万,0.14,0.1,20.47,0.13,265,5310,21,935,46
535,2018-01-27,谜巢,23万,0.13,0.88,6.34,0.53,2414,6496,3,95,35
536,2018-01-27,一个人的课堂,15万,0.09,0.04,100.0,0.03,113,5646,50,1329,26
537,2018-01-28,神秘巨星,4445.1万,27.04,20.54,32.12,22.91,5.62万,145.18万,26,791,30
538,2018-01-28,移动迷宫3：死亡解药,4079.6万,24.82,25.71,18.52,32.05,7.03万,117.12万,17,580,34
